architect,ApproxDate,RecordIDs,ArchMiddle,artists_keyword,primary_architect_last,primary_artist_middle,SubjectTags,EngravingText,longitude,state,BlkNum,acquisition,architecture_firm,borough_x,ArtForm,zip_code,ArtistGiven,landscape_architect,Medium,secondary_artist_middle,LotID,foundry,managing_city_agency
,False,3911,,British,,Blackall,animals,Pedestal:THE FALCONER / PRESENTED BY GEORGE KEMP / MDCCCLXXII Base: GEORGE SIMONDS ROMAE / MDCCCLXXI,-73.973823,NY,1111,Gift of George Kemp,,Manhattan,Statue,10019,George,,Bronze,,1.0,"Chevalier Clemente Pape, Florence, Italy",Department of Parks and Recreation
,False,,,,,,"american revolutionary war, colonial, war, native americans, indigenous","AUGUST 31, 1778/ UPON THIS FIELD, / CHIEF NIMHAM / AND SEVENTEEN STOCKBRIDGE INDIANS / AS ALLIES OF THE PATRIOTS, / GAVE THEIR LIVES FOR LIBERTY. / ERECTED BY THE BRONX CHAPTER, DAUGHTERS OF THE AMERICAN REVOLUTION/ MOUNT VERNON, NEW YORK. / JUNE 14, 1906 /",-73.873529,NY,5900,"Gift of Daughters of the American Revolution, Bronx Chapter",,Bronx,Plaque,10470,,,Bronze,,50.0,"Henry -Bonnard Bronze Co, Mount Vernon, NY",Department of Parks and Recreation
,True,5276,,,,,"women, woman, public servant","DORIS C. FREEDMAN PLAZA / THIS PLAZA IS DEDICATED TO THE MEMORY AND VISION OF / DORIS CHANIN FREEDMAN (1928-1981). AS DIRECTOR OF CULTURAL AFFAIRS / FOR NEW YORK CITY, PRESIDENT OF CITY WALLS, THE MUNICIPAL ART SOCIETY / AND THE PUBLIC ART FUND, SHE WAS A CHAMPION FOR THE ARTS, FOR ARTISTS, / AND FOR THE RIGHT OF THE PUBLIC TO ENJOY ART IN THEIR DAILY LIVES. / THANKS TO DORIS FREEDMAN, ARTISTS WERE ALLOWED TO RESIDE LEGALLY IN / THEIR SOHO STUDIOS. THROUGH HER EFFORTS, NEW YORK CITY / INTRODUCED / PERCENT FOR ART LEGISLATION REQUIRING CIVIC CONSTRUCTION PROJECTS / TO SPEND A PORTION OF THEIR BUDGETS ON ART. AS A PIONEER IN THE / FIELD OF PUBLIC ART, DORIS FREEDMAN LABORED TIRELESSLY TO ENLIVEN / AND HUMANIZE THE URBAN ENVIRONMENT. / THE PEOPLE OF THE CITY OF NEW YORK ARE THE BENEFICIARIES OF HER VISION",-73.972622,NY,1111,Gift of Susan Freedman,"Hardy, Holzman Pheiffer, Association",Manhattan,Plaque,10019,,,Bronze,,1.0,,Department of Parks and Recreation
,True,2248,,,,,"war, veterans",,-73.816233,NY,,Gift of Catholic War Veterans,,Queens,Cro,11420,,,Granite,,,,Department of Parks and Recreation
,False,2225,,,,,"catholic, clergy, chaplain, world war i, armed forces, war","WE DEDICATE THIS PLAQUE WITH GREAT HONOR TO THE REMEMBRANCE OF MONSIGNOR JOSEPH A. MCCAFFREY. / ""WE LOVE YOU JOE"" / FROM HIS FAITHFUL PARISHONERS, ADMIRERS AND FRIENDS / 1973",-73.99149944,NY,1034,Gift of Holy Cross Church & The Neighborhood Opportunity Center,,Manhattan,"Flagstaff, Plaque",10036,,,Bronze,,5.0,,Department of Parks and Recreation
,False,,,,,,"world war i, war",IN MEMORIAM /---/ [142 names],-74.087535,NY,0588,Gift of Dr. Louis and Berta E. Dreyfus,,Staten Island,Plaque,10301,,,Bronze,,40.0,,Department of Parks and Recreation
Deacy,False,2083,,,Embury II,,"bronx river parkway, public servant",TO / RECORD / THE FACT THAT / WILLLIAM WHITE NILES / WAS THE FOUNDER/ OF THE / BRONX RIVER PARKWAY / THIS MEMORIAL / HAS BEEN ERECTED / BY HIS FRIENDS,-73.864417,NY,3360,Gift of Niles Memorial Committee,,Bronx,"Flagstaff Base, Plaque",10467,,Clark,Bronze,,20.0,Stanton Studios,Department of Parks and Recreation
,False,873,Morris,American,Hunt,Quincy Adams,"journalist, publisher",HORACE GREELEY / FOUNDER OF / THE NEW YORK TRIBUNE,-74.004943,NY,0122,Gift of Tribune Association,,Manhattan,Statue,10007,John,,Bronze,,1.0,Henry Bonnard Bronze Co.,Department of Parks and Recreation
,False,4401,,"African American, Black American",,,abstract,,-73.917865,NY,3307,Commissioned by The City of New York,A.W. Geller & Associates / Architects,Brooklyn,Sculpture,11237,Todd,,Stainless Steel,,22.0,,Department of Citywide Administrative Services
,False,738,,,,,"irish, philanthropist, fountain",TO THE MEMORY OF / JERRY MCAULEY / I WILL GIVE / TO HIM / THAT IS / ATHIRST / OF THE / FOUNTAIN / OF THE / WATER OF / LIFE FREELY /,-73.988222,NY,0834,Gifted by McAuley Committee of the New York City Rescue Mission,,Manhattan,Fountain,10001,,,Granite,,1.0,,Department of Parks and Recreation
,False,1254,,American,,Atkins,"world war i, war",Signed: H A MACNEIL SCULP MCMXXV Front: THE WORLD WAR / IN MEMORY / OF THOSE WHO GAVE THEIR LIVES / Side 1: 39 names Side 2: 38 names,-73.829153,NY,4977,Gift of Flushing Memorial Association,,Queens,Exedra,11354,Herman,,Georgia Pink Marble,,130.0,,Department of Parks and Recreation
,False,2176,,,,,"jewish, veteran, soldier, civil servant, lawyer","COLONEL DAVID MARCUS PLAYGROUND /---/ DEDICATED TO THE MEMORY OF / COLONEL DAVID MARCUS - AMERICAN / SOLDIER - LAWYER - NEW YORK CITY / OFFICIAL - KILLED JUNE 10, 1948 WHILE / LEADING ISRAELI FORCES NEAR / JERUSALEM. LIBERTY AND EQUALITY / FOR ALL MEN WERE MORE PRECIOUS / TO HIM THAN HIS LIFE. /",-73.969643,NY,6612,Gift of Colonel David Marcus Memorial Committee,Department of Parks and Recreation,Brooklyn,"Plaque, Plinth",11230,,,Bronze,,33.0,,Department of Parks and Recreation
,False,4724,,American,,,"immigration, immigrants, justice, mural",,-73.999786,NY,0198,Commissioned through Department of Cultural Affairs Percent for Art Program,Urbahn Architects,Manhattan,Mural,10013,Richard,,Stone,,1.0,,Department of Citywide Administrative Services
,True,"1031, 699",,French,,,"athlete, sports, athletics, allegorical","AMERICAN BOY / 1932 / PELHAM BAY PARK / THIS LIMESTONE SCULPTURE ONCE STOOD AT THE TOP OF THE GRANDSTAND OF RICE STADIUM IN PELHAM BAY PARK. / THE STADIUM, BUILT IN THE EARLY 1920S AND FUNDED THROUGH A GIFT OF JULIA RICE IN MEMORY OF HER LATE / HUSBAND ISAAC RICE, WAS DEMOLISHED IN 1989. THE STATUE WAS RESTORED IN 2002 , AND REINSTALLED IN 2004. / IT HAS BEEN PLACED ON A NEW PEDESTAL NOT FAR FROM ITS ORIGINAL LOCATION. KNOWN AS THE AMERICAN BOY, / THIS STATUE WAS SCULPTED BY LOUIS ST. LANNES. THE PIECE WAS INTENDED TO REFLECT AN IDEAL OF YOUTH. / THE ORIGINAL PLAQUE TEXT READ: / ""YOUTH IS ENTITLED TO FREEDOM / THE FUTURE OF CIVILIZATION DEPENDS / UPON OUR CHILDREN. IT IS / ESSENTIAL IF WE CAN HOPE FOR HUMAN / PROGRESS. THAT CHILDREN SHOULD BE / UNFETTERED BY THE DOMINATION / AND THE CONVENTIONS OF THE PAST. / WE OWE TO YOUTH AN UNTRAMMELED / HAPPINESS GUIDED BUT NOT STULTIFIED / BY STERN OBEDIENCE TO RIGID / RULES SET DOWN BY THEIR ELDERS. / THE PROPER SPIRIT OF PLAY MUST BE / ENCOURAGED: IT IS THE NATURAL / INSTINCT OF THE YOUNG. / HEALTHY CLEAN MIND IN A STRONG / CLEAN BODY IS THE IDEAL / FOR WHICH WE SHOULD STRIVE.""",-73.823264,NY,4335,Gift of wife and children of Isaac L. Rice,Herts & Robertson,Bronx,Statue,10465,Louis,,Bronze,,1.0,,Department of Parks and Recreation
,False,,,American,Embury II,George Richard,"animals, wpa",Signed: F.G.R. ROTH,-73.971663,NY,1111,Purchased with T.E.R.A. Funds,,Manhattan,Bas-Relief,10019,Frederick,,Limestone,,1.0,,Department of Parks and Recreation
,False,,,,,,"china, diplomacy","THIS TREE IS PLANTED / AT THE SIDE OF THE TOMB OF / GENERAL U.S. GRANT, / EX-PRESIDENT OF THE / UNITED STATES OF AMERICA, / FOR THE PURPOSE / OF COMMEMORATING HIS / GREATNESS BY / LI HUNG-CHANG, / GUARDIAN OF THE PRINCE, / GRAND SECRETARY OF STATE / EARL OF THE FIRST ORDER, / YANG YU / ENVOY EXTRAORDINARY / AND MINISTER / PLENIPOTENTIARY OF CHINA, / VICE PRESIDENT / OF THE BOARD OF CENSORS' / KWANG HSU 23RD YEAR, / 4TH MOON, MAY 1897",-73.962777,NY,1254,Gift of Li-Hung Chang,,Manhattan,"Plaque, Plinth",10027,,,Bronze,,2.0,,Department of Parks and Recreation
,False,1723,C.,,Hunter,,"world war i, war",Side 1: ERECTED / IN / MEMORY / OF / THOSE WHO DIED / IN / THE SERVICE OF/ THEIR COUNTRY / IN / THE WORLD WAR Side 2: MARTIN BEIFUS / PETER CHESLOCK / HARRY DALY / LOUIS ENGESSER / THOMAS ERB / WILLIAM FOYLE / WALTER A. GARLINGE / ANTON KILEY / FRANK KOWALINSKI / EDWARD LACHANCE / BOLESLAW WIENIEWSKI / MICHAEL J. IMPERIAL Side 3: ROY MCNEIL / CHARLES MILLER / ANTHONY NOWAK / LOUIS ROSCOE / FREDERICK SCHOLZE / STEPHEN SHADDOCK / LOUIS SERLIN / FRANK SCHLERETH / WILLIAM STENCHEVER / LEO STANCIEVITCH / HARVEY THORN / OTTO WINDHORST,-73.890878,NY,2808,Gift of Maspeth Memorial Committee,,Queens,"Stele, Memorial Seat",11378,,,Tennessee Pink Marble,,86.0,,Department of Parks and Recreation
,False,6857,,American,,,"american civil war, war",Plaque 1: TO THE MEMORY OF / THE BRAVE MEN / WHO GAVE THEIR LIVES / TO PRESERVE THE UNION / 1861-65; Plaque 2: BY THE MAYOR / ALDERMEN & COMMONALTY / OF THE / CITY OF NEW YORK,-73.929794,NY,2508,"Gift of Mayor, Alderman and commonality of the City of New York",,Queens,"Obelisk, Statue",11378,Daniel,,Bronze,,1.0,National Fine Art Foundry,Department of Parks and Recreation
,True,1118,,,,,"world war i, war",Boulder (front): TO THE DEAD / OF THE / 307TH INFANTRY A.E.F / 590 OFFICERS AND MEN / 1917-1919/; Boulder (back): 1917 HONOR ROLL OF THE 307TH INFANTRY 1919 / 77TH DISICISION A.E.F. BACCARAT-OISE-MEUSE-ARGONNE / (NAMES OF 590 MEN ARE LISTED IN 9 COLUMNS.),-73.971017,NY,1111,Gift of 307th Infantry Post- American Legion,,Manhattan,Marker,10022,,,Bronze,,1.0,,Department of Parks and Recreation
,False,3093,,American,Hepler,,"fountain, maritime, animals","IN HONOR OF / JAMES P. MOLINARO / DEPUTY BOROUGH PRESIDENT / FOR HIS TIRELESS EFFORTS / TO RESTORE SOUTH BEACH / STATEN ISLANDERS SHARE YOUR DREAM / AND APPLAUD YOUR VISION / SEPTEMBER 12, 1998 /",-74.066428,NY,3525,Gift of the Staten Island Borough President's Office,,Staten Island,Fountain,10305,Steven,,Bronze,,200.0,"Bronzart Foundry, Inc.",Department of Parks and Recreation
,False,320,,Danish,,Bertel,"fountain, mythology, temperance",HOPE / TEMPERANCE / FAITH / CHARITY,-73.982183,NY,0403,Gift of the Henry Cogswell and the Moderation Society,,Manhattan,Fountain,10009,Albert,,Bronze,,1.0,,Department of Parks and Recreation
,False,580,,"American, Woman",,,mural,,-73.949941,NY,2696,Commissioned through Department of Cultural Affairs Percent for Art Program,,Brooklyn,Mural,11222,Mary,,"Stucco Substrate, Commercial Exterior Latex Paint",,1.0,,Department of Parks and Recreation
,True,1402,F.,American,Langman,John,"public servant, civil servant",IN / COMMEMORATION / OF THE HEROISM / AND SACRIFICES / OF THE / CITY EMPLOYEES / WHO FOUGHT / IN THE / VARIOUS WARS / OF THE / UNITED STATES / PRESENTED BY / MRS. CHARLES / AUGUSTINE ROBINSON / NATIONAL FLAG-LADY / OF THE VETERANS OF / FOREIGN WARS OF / THE UNITED STATES,-73.971972,NY,1111,Gift of Mrs. Charles Augustine Robinson,,Manhattan,"Flagstaff Base, Plaque",10019,Georg,,Bronze,,1.0,,Department of Parks and Recreation
,False,,,,,,"world war i, war","THIS MONUMENT IS ERECTED / IN HONOR OF / THE MEN OF WOODLAWN HEIGHTS / WHO SERVED OUR COUNTRY / IN THE WORLD WAR / 1917-1919 / THOSE WHO MADE THE SUPREME SACRIFICE / HOWARD F. BUSE / ALVAH E. KENNEDY / ALBERT LANZER / F.X. LYNCH / GEORGE MARTIN / JARVIS P. ROGERS / HERMAN H. SCHERR / WALTER E. WILHELM / DEDICATED JULY 4, 1925 / CONCEIVED AND ERECTED BY THE WOODLAWN HEIGHTS / TAXPAYERS AND COMMUNITY ASSOCIATION WITH THE / ASSISTANCE OF THE PEOPLE OF WOODLAWN. /",-73.873083,NY,3368,Gift of Woodlawn Heights Taxpayers & Community Association,,Bronx,Plinth,10470,,,Bronze,,50.0,,Department of Parks and Recreation
,True,177,,American,Embury II,George Richard,"animals, wpa, bathhouse",,-73.897994,NY,2941,Purchased with Works Progress Administration Funds,,Bronx,Bas-Relief Roundel,10457,Frederick,,Stone,,1.0,,Department of Parks and Recreation
,False,2287,,American,,,animals,,-73.978044,NY,1254,"Gift of the Playground Project, Inc.",Mark K. Morrison Landscape Architecture,Manhattan,"Sculpture, Fountain",10025,Bob,,"Fiberglass, Silica Gel Coating, Vinyl Ester Resin, Kevlar Fiber",,1.0,,Department of Parks and Recreation
,False,794,,British,,William,"allegorical, british, journalist, titanic",W.T. STEAD / 1849 --- 1912 / THIS TRIBUTE TO THE MEMORY OF A / JOURNALIST OF WORLDWIDE RENOWN IS / ERECTED BY AMERICAN FRIENDS AND / ADMIRERS. HE MET DEATH ABOARD THE / TITANIC APRIL 15 1912 AND IS NUMBERED / AMONGST THOSE WHO DYING NOBLY / ENABLED OTHERS TO LIVE. / FINIS CORONAT OPUS. / FORTITUDE ---- SYMPATHY /,-73.958264,NY,1111,Gift of the Committee of the American Stead Memorial,Carrere and Hastings,Manhattan,"Stele, Bas-Relief",10128,George,,Bronze,,1.0,,Department of Parks and Recreation
,False,2847,,,,,"vietnam war, war","IN MEMORY OF / LIEUTENANT VINCENT R. CAPODANNO / CHAPLAINS CORPS / UNITED STATES NAVAL RESERVE / WHO GALLANTLY GAVE HIS LIFE IN THE CAUSE / OF FREEDOM ALTHOUGH HIS ONLY WEAPON / WAS FAITH. --- / LIEUTENANT CAPODANNO, A CATHOLIC CHAPLAIN, WAS BORN / ON STATEN ISLAND ON FEBRUARY 13, 1929. HE WAS / POSTHUMOUSLY PRESENTED THIS NATION'S HIGHEST / AWARD FOR HEROISM -- THE CONGRESSIONAL MEDAL OF / HONOR -- FOR HIS ACTIONS ON A BATTLEFIELD IN THE / REPUBLIC OF VIETNAM WHERE, ON SEPTEMBER 4, 1967, / HE WAS MORTALLY WOUNDED WHILE GIVING MEDICAL AID / AND ADMINISTERING LAST RITES TO HIS WOUNDED AND / DYING COMRADES OF THE 3RD BATTALION, 5TH REGIMENT, / 1ST UNITED STATES MARINE DIVISION. FATHER CAPODANNO / DIED IN THE MANNER WHICH HE HAD LIVED -- / UNSELFISHLY SERVING GOD, HIS COUNTRY AND HIS / FELLOW MAN. / --- / ERECTED BY / MADONNA COUNCIL NO. 5915, KNIGHTS OF COLUMBUS. / THROUGH THE CONTRIBUTIONS OF THE PEOPLE OF / STATEN ISLAND, NEW YORK, AND DEDICATED JULY 3, 1976. / ON THE EVE OF THE BICENTENNIAL CELEBRATION OF / THE FOUNDING OF THE NATION WHICH HE SO / HONORABLY SERVED. /",-74.066657,NY,3525,Gift of the Knights of Columbus/ Madonna Council,"Ring Monuments, Inc.",Staten Island,Stele,10305,,,Bronze,,200.0,,Department of Parks and Recreation
,False,1945,,American,,H.,abstract,,-73.977714,NY,0934,Gift of the Association for a Better New York,,Manhattan,Sculpture,10016,Antoni,,Cor-Ten Steel,,50.0,,Department of Parks and Recreation
,False,,,,,,"war, veterans, vietnam war","HERNDON A. BIVENS / INDUCTED - MARCH, 1969 / MISSING - APRIL 15, 1970 / PLACE - VIETNAM STAFF SGT. WILLIAM K. COLWELL / INDUCTED - SEPT. 20, 1942 / MISSING - DEC. 24, 1965 / PLACE - VIETNAM CAPT. JOSEPH P. FANNING / COMMISIONED - JAN, 1967 / MISSING - DEC. 13, 1968 / PLACE - LAOS",-73.816993,NY,,,,Queens,Tree Marker,11693,,,Bronze,,,,Department of Parks and Recreation
,True,2064,,,,,"world war i, war","DEDICATED/TO THE MEMORY OF / PRIVATE/ WM. J. HENNESSY/ CO. A 4TH INFANTRY 3D DIV. 1917/ KILLED IN ACTION/OCTOBER 9, 1918/ WORLD WAR/ 1917 1918/ ERECTED BY WM. J. HENNESSY POST 1918/ VETERANS OF FOREIGN WARS",-73.968852,NY,,Gift of Veterans of Foreign Wars Post No. 1938,,Brooklyn,"Flagstaff Base, Plaque",11235,,,Bronze,,,,Department of Parks and Recreation
,True,177,,American,Embury II,George Richard,"animals, wpa, bathhouse",,-73.898056,NY,2941,Purchased with Works Progress Administration Funds,,Bronx,Bas-Relief Roundel,10457,Frederick,,Stone,,1.0,,Department of Parks and Recreation
,False,1843,,,Rosenblatt,,philanthropist,ANDREW HEISKELL PLAZA,-73.983991,NY,1257,Gift of the Bryant Park Restoration Corporation,,Manhattan,Plaza,10018,,,Granite,,2.0,,Department of Parks and Recreation
,True,177,,American,Embury II,George Richard,"animals, wpa, bathhouse",,-73.898056,NY,2941,Purchased with Works Progress Administration Funds,,Bronx,Bas-Relief Roundel,10457,Frederick,,Stone,,1.0,,Department of Parks and Recreation
,False,5176,,,,,firefighter,"THIS PARK AND PIER DEDICATED IN HONOR OF HERO FIREFIGHTER LOUIS VALENTINO, JR.",-74.018061,NY,0595,Commissioned by The Brooklyn Borough President's Office,,Brooklyn,Flagstaff Base,11231,,,Granite,,52.0,,Department of Parks and Recreation
,False,814,,American,White,Stirling,"president of the united states, american revolutionary war, war, colonial",,-73.997175,NY,0549,Gift of Washington Arch Committee,,Manhattan,Statue,10012,Alexander,,Granite,,1.0,,Department of Parks and Recreation
,False,"137, 320",,"American, Woman",,,"politician, public servant, congressman, journalist, tammany hall, american civil war","PEDESTAL FRONT: SAMUEL S. COX PLAQUE 1: SAMUEL SULLIVAN COX / THE LETTER CARRIER'S FRIEND / ERECTED IN GRATEFUL AND LOVING MEMORY / OF HIS / SERVICES IN CONGRESS / BY THE / LETTER CARRIERS OF NEW YORK, HIS HOME, / AND OF THE / UNITED STATES, HIS COUNTRY / JULY 4, 1891 / COMMITTEE; GEORGE H. NEWSOM, CHAIRMAN / THOMAS MURPHY, TREASURER, JAMES GREER, / JAMES MC VEY, BERNARD S. KENNEDY, / MICHEAL J. HARNEY, CHARLES P. KELLY. / PLAQUE 2: THE LETTER CARRIERS / OF THE FOLLOWING CITIES / ERECTED THIS MONUMENT TO / SAMUEL SULLIVAN COX. / [HERE FOLLOWS A LIST OF ABOUT 200 CITIES.]",-73.983243,NY,0403,Gift of United States Letter Carriers,,Manhattan,Statue,10009,Louise,,Bronze,,1.0,"Henry-Bonnard Bronze Company, New York",Department of Parks and Recreation
,False,207,,Spanish,,,"abstract, time capsule","plaque: THIS IS THE TIMES CAPSULE, DESIGNED BY / SANTIAGO CALATRAVA, CREATED BY THE NEW / YORK TIMES AND PLACED AT THE AMERICAN / MUSEUM OF NATURAL HISTORY IN 2001. / THE CONTENTS ARE INTENDED TO OFFER / INSIGHT INTO DAILY LIFT TODAY. WE ASK THAT / IT REMAIN SEALED UNTIL JANUARY 1, 3000.",-73.974778,NY,1130,Gift of the New York Times,Polshek Partnership,Manhattan,Sculpture,10024,Santiago,,Stainless Steel,,1.0,"A.R.T. Research Enterprises, Lancaster, PA",Department of Parks and Recreation
,False,3202,,"Spanish, American",Texidor,,"literary character, animals","1) TWINKLE, TWINKLE LITTLE BAT! / HOW I WONDER WHAT YOU'RE AT! / UP ABOVE THE WORLD YOU FLY, / LIKE A TEA-TRAY IN THE SKY 2) THEY TOLD ME YOU HAD BEEN TO HER, / AND MENTIONED ME TO HIM: / SHE GAVE ME A GOOD CHARACTER, / BUT SAID I COULD NOT SWIM 3) BEAUTIFUL SOUP, SO RICH AND GREEN / WAITING IN A HOT TUREEN! / WHO FOR SUCH DAINTIES WOULD NOT STOOP? / SOUP OF THE EVENING, BEAUTIFUL SOUP! 4) TWEEDLEDUM AND TWEEDLEDEE / AGREED TO HAVE A BATTLE; / FOR TWEEDLEDUM SAID TWEEDLEDEE / HAD SPOILED HIS NICE NEW RATTLE. 5) TWAS BRILLIG, AND THE SLITHY TOVES / DID GYRE AND GIMBLE IN THE COABE; / ALL MIMSY WERE THE BOROGROVES, / AND THE MOME RATHS OUTGRABE. 6) SPEAK ROUGHLY TO YOUR LITTLE BOY, / AND BEAT HIM WHEN HE SNEEZES; / HE ONLY DOES IT TO ANNOY, / BECAUSE HE KNOWS IT TEASES 7) ALICE IN WONDERLAND / IN MEMORY OF MY WIFE / MARGARITA DELACORTE / WHO LOVED ALL CHILDREN / GTD / MAGARITA DELACORTE MEMORIAL",-73.966714,NY,1111,Gift of the George & Marguerite De LaCorte Foundation,,Manhattan,Statue,10021,José,Sasaki,Bronze,,1.0,Modern Art Foundry,Department of Parks and Recreation
,False,1314,,,,,"civil war, war","THIS FLAGSTAFF / RAISED IN MEMORY OF THE / VALOROUS YOUNG PATRIOT, / EPHRAIM ELMER ELLSWORTH / BORN 1837 - DIED 1861 / AND HIS FIRE ZOUAVES WHOSE / MEMBERS ENLISTED IN 1861 FOR / MILITARY SERVICE IN THE WAR / BETWEEN THE STATES. / COL. ELLSWORTH WAS THE FIRST / MAN OF HIS RANK KILLED / --- / STAFF ERECTED BY GREENWICH VILLAGE / HISTORICAL SOCIETY; MARKER SUPPLIED BY / STATE OF NEW YORK AND CITY OF NEW YORK / JUNE 14, 1936",40.733722,NY,0592,Purchase of New York City and New York State,,Manhattan,"Flagstaff Base, Plaque",10014,,,Bronze,,87.0,,Department of Parks and Recreation
,False,1351,,American,,Andrew,"literary character, children",C.A. HAFNER SC. / N.Y. 1928 /,-73.943235,NY,1592,Gift of Hugh Adams of the Salute to the Seasons Fund,,Manhattan,Statue,10128,Charles,,Bronze,,1.0,,Department of Parks and Recreation
,False,5961,,American,,Wilson Alexander,author,IRVING,-73.963292,NY,1117,Gift of Demas Barnes,,Brooklyn,"Bust, Pedestal",11225,James,,Bronze,,1.0,,Department of Parks and Recreation
,True,,,,,,animals,PRESENTED TO THE / A. S. P. C. A. / BY / EDITH G. BOWDOIN / 1909,-73.829864,NY,4977,Gift of Edith G. Bowdoin,,Queens,Basin,11354,,,Granite,,130.0,,Department of Parks and Recreation
,False,3783,,American,,,"african american, black american, black history, civil rights, activist",,-73.984708,NY,1157,,,Manhattan,Sculpture,10023,William,,Steel,,25.0,,Board of Education; School Construction Authority
,False,"912, 1611",Hemingway,"French, American",Duncan,H.,"american civil war, war",,-73.969922,NY,,Commissioned by The City of Brooklyn,,Brooklyn,Arch,11238,Philip,,Granite,,,,Department of Parks and Recreation
,False,2289,,"African American, Creole, LGBTQ+, Black American",,,journalist,ARTHUR BRISBANE 1864-1936 / AMERICAN EDITOR AND PATRIOT / HE SPREAD BEFORE ALL A PANORAMA OF THE EVENTS OF HIS / TIMES. HE WAS THE CHAMPION OF WORK AND PEACE BEFORE / ALL MANKIND. HE GAVE TO THE PEOPLE A CLEAR UNDERSTANDING / OF THE HISTORY OF ALL AGES. HE IMPARTED / TO MILLIONS AN APPRECIATION AND LOVE OF THE LITERATURE / ART AND RELIGION WHICH HAVE ENNOBLED THE WORLD.,-73.953250,NY,1111,Gift of Friends of Mr. Brisbane,"Shreve, Lamb & Harmon",Manhattan,Memorial Seat,10029,Richmond,,Granite,,1.0,,Department of Parks and Recreation
,False,5711,,,,,"civil servant, police officer, immigrant, honduran","Plaque (front): LUIS REYNALDO LOPEZ / 1957-1993 / THIS PARK IS DEDICATED TO THE / MEMORY OF A MAN WHO GAVE OF / HIMSELF TO MAKE NEW YORK A / SAFER PLACE FOR CHILDREN TO PLAY / GROUNDBREAKING MAY 23, 1995 / RUDOLPH W. GIULIANI / MAYOR OF THE CITY OF NEW YORK / GUY V. MOLINARI / BOROUGH PRESIDENT OF STATEN ISLAND / HENRY J. STERN / COMMISSIONER OF PARKS AND RECREATION / JEROME X. O'DONOVAN / ALFRED C. CERULLO III, JOHN A. FUSCO / MEMBERS OF THE CITY COUNCIL / Plaque (left): POLICE OFFICER / 1985-1988 / NEW YORK POLICE DEPARTMENT / BORN JULY 18, 1957 / SAN PEDRO SULA, HONDURAS / MOVED TO STATEN ISLAND, 1968 / GRADUATED FROM MCKEE HIGH SCHOOL / ST. GEORGE, STATEN ISLAND, 1975 / MARRIED NELLIE GONZALEZ, 1980 / CHILDREN - LUIS JR. AND ERNESTINA / Plaque (right): DETECTIVE / 1988-1993 / NEW YORK POLICE DEPARTMENT / ROOKIE OF THE YEAR / AWARDED BY STATEN ISLAND / COMMUNITY BOARD #1, 1987 / POLICE OFFICER OF THE YEAR / AWARDED BY STATEN ISLAND / CHAMBER OF COMMERCE, 1989 / MEDAL OF HONOR / AWARDED FOR EXTRAORDINARY / BRAVERY BY NYPD, 1995 / KILLED IN THE LINE OF DUTY / IN THE WAR AGAINST NARCOTICS / ON MARCH 10, 1993 /",-74.084995,NY,2886,Commissioned by the Department of Parks and Recreation,Department of Parks and Recreation,Staten Island,"Flagstaff Base, Plaque",10304,,,Bronze,,40.0,Modern Art Foundry,Department of Parks and Recreation
,False,145,,"German, American",White,Alexander,"american revolutionary war, colonial","Bronze door in base of column: 1776 / THE / PRISON / SHIP / MARTYRS / MONUMENT / 1908 / Vault on lower platform of interior stairway: IN THE NAME OF THE SPIRITS OF / THE DEPARTED FREE / SACRED TO THE MEMORY OF THAT POR- / TION OF AMERICAN SEAMEN, SOLDIERS & / CITIZENS WHO PERISHED IN THE CAUSE OF / LIBERTY & THEIR COUNTRY ON BOARD THE / PRISON SHIPS OF THE BRITISH (DURING THE / REVOLUTIONARY WAR) AT THE WALL ABOUT. / THIS IS THE CORNER STONE OF THE VAULT / WHICH CONTAINS THEIR RELICS. ERECTED BY / THE TAMMANY SOCIETY OF THE COLUMBIAN / ORDER OF THE CITY OF NEW YORK. THE GROUND / FOR WHICH WAS BESTOWED BY JOHN JACKSON, / NASSAU ISLAND, SEASON OF BLOSSOM / YEAR OF DISCOVERY, THE 316TH /. OF THE INSTITUTION THE 19TH AND OF / AMERICAN INDEPENDENCE THE 32ND / APRIL THE 6TH, 1808. / WALL-ABOUT COMMITTEE: / JACOB VANDERVOORT / JOHN JACKSON / BURDET STRYKER / ISAACHER COZZENS / ROBERT TOWNSEND / BENJAMIN WATSON / SAMUEL COWDRY / WILLIAM AND DAVID CAMPBELL – BUILDERS / Plaque on front of monument (1960): IN MEMORY OF THE / 11,500 PATRIOTIC AMERICAN / SAILORS AND SOLDIERS / WHO ENDURED / UNTOLD SUFFERING / AND DIED ON THE / BRITISH PRISON SHIPS. / ANCHORED IN WALLABOUT / DURING THE / REVOLUTIONARY WAR / 1776-1782. / THEIR REMAINS LIE BURIED / IN THE CRYPT / AT THE BASE OF / THIS MONUMENT / WHICH WAS DEDICATED / ON NOVEMBER 14, 1908. / THIS PLAQUE WAS AFFIXED / BY THE / SOCIETY OF OLD BROOKLYNITES / ON JUNE 1, 1960 / FOELLY CRANE, M.D. / PRESIDENT / JAMES A. KELLY / BOROUGH HISTORIAN /",-73.975532,NY,2088,"Gift of The United States Government, The State of New York, New York City, and private contributions","McKim, Mead, and White",Brooklyn,"Column, Urn, Statue",11201,Adolph,,Bronze,,1.0,,Department of Parks and Recreation
